UPMF,SMF
4.4350000000000005,0.16300000000000026
4.5489999999999995,0.15000000000000036
4.449999999999999,0.2889999999999997
4.561,0.1509999999999998
4.476000000000001,0.20199999999999996
4.6129999999999995,0.19400000000000084
4.4990000000000006,0.17900000000000027
4.534000000000001,0.16600000000000037
4.4350000000000005,0.17900000000000027
4.413,0.26099999999999923
4.486000000000001,0.15600000000000058
4.605,0.15799999999999947
4.42,0.17900000000000027
4.423,0.1850000000000005
4.4990000000000006,0.17900000000000027
4.381,0.1869999999999994
4.589,0.16600000000000037
4.470000000000001,0.15300000000000047
4.461,0.16499999999999915
4.430999999999999,0.1899999999999995
4.587,0.16699999999999982
4.4670000000000005,0.18099999999999916
4.596,0.17300000000000004
4.4879999999999995,0.15600000000000058
4.493,0.1590000000000007
4.602,0.18599999999999994
4.567,0.15700000000000003
4.438000000000001,0.16300000000000026
4.406000000000001,0.18200000000000038
4.438000000000001,0.14899999999999913
4.4,0.15300000000000047
